video_id,jogo,titulo,canal,data,visualizacoes,likes,comentarios,plataforma
ANBBqT6dQPE,Overwatch,This Sombra understood the assignment | Overwatch 2,Flats,2023-07-16T02:09:33Z,3095049,223240,1266,YouTube
w8LPtPnyCkM,Overwatch,This Baptiste smurf was bullying Gold players on a pogostick | Overwatch 2,Flats,2023-10-29T17:00:37Z,3369462,153112,1476,YouTube
qyYJnmZWfUg,Overwatch,Frogger Lucio World Record Fastest Kill,NoobHunter,2025-04-05T12:01:13Z,6555629,137763,432,YouTube
6VVxLQHfxX0,Overwatch,I Spent a Week Playing DPS to Prove it&#39;s Easy in Overwatch 2,kraandop,2024-05-23T17:00:04Z,2612262,52053,1408,YouTube
GspacNMHSbM,Overwatch,Juno | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2024-07-18T16:00:22Z,2537855,73366,8232,YouTube
ivDAI-FXMH4,Overwatch,Lifeweaver | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2023-04-04T16:00:22Z,2457587,73366,8247,YouTube
AQfRHycUsmQ,Overwatch,Mauga | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2023-11-03T18:23:19Z,2443813,77697,8309,YouTube
wqhzV2UdN7g,Overwatch,Every Ability DELETED From Overwatch,The WatchOver,2024-06-28T23:45:26Z,2431582,63111,3926,YouTube
0tooiD1mqXY,Overwatch,Doomfist’s Ultimate is Weird,Marblr,2024-09-11T17:12:24Z,2565193,173010,550,YouTube
GvzXq5LGfeU,Overwatch,HOW TO pick your ROLE in Overwatch 2.,blouns,2023-06-05T17:30:01Z,2771726,123155,1732,YouTube
ZwXkG_cN_fg,Overwatch,Luka Doncic Randomly Appears on OVERWATCH 2 Twitch Stream!!,Fish Think Fingers Are Food,2023-03-08T04:15:06Z,2023417,37296,2416,YouTube
_Uc-kExqwd4,Overwatch,Kiriko | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2022-09-15T09:26:00Z,2012995,65164,4639,YouTube
GW1lrKa2Xrc,Overwatch,le sserafim playing overwatch 2 in a NUTSHELL *a mess*,mingadnis,2023-11-11T11:45:02Z,2011303,63122,1265,YouTube
fwf3HlsIYv8,Overwatch,Can 1 Top 500 Hanzo defeat 5 Bronze Players?! (Overwatch 2),Jay3 Two,2023-04-08T17:04:54Z,1998672,39050,1198,YouTube
oA2DanAqwBo,Overwatch,Educational Unranked To GM1 TRACER (100% Winrate),Awkward,2023-04-21T18:49:39Z,1930591,27930,1745,YouTube
nWEpjzgMqyU,Overwatch,[NOW PLAYABLE] Sigma | Overwatch,PlayOverwatch,2019-08-13T18:18:50Z,1912713,66572,5157,YouTube
qznADKrbmHk,Overwatch,When Doomfist was a DPS hero | Overwatch 2,Flats Two,2023-11-10T04:00:30Z,2169611,103444,1216,YouTube
P4xib7TkDMQ,Overwatch,The Devs Overcooked Symmetra&#39;s Perks - Overwatch 2,NoobHunter,2025-02-13T20:00:14Z,2002875,55690,906,YouTube
dQPBAMmumq0,Overwatch,Overwatch VS Marvel Rivals 👀 Ultimate Voice Lines,nikimii,2025-02-26T11:30:33Z,2432833,85278,2885,YouTube
nZPNrIB00xE,Overwatch,Improve your aim with these settings,FACEIT Overwatch,2025-06-26T14:25:25Z,3303911,105888,485,YouTube
SdsuAVZs-2Q,Overwatch,"Console players, what do you think this is? | Overwatch 2",Flats,2023-10-16T20:16:02Z,1779935,91277,1509,YouTube
r8k0eQ2yjns,Overwatch,Junker Queen Gameplay Trailer | Overwatch 2,PlayOverwatch,2022-06-21T16:05:34Z,1581302,61604,3983,YouTube
8zvsRsX0YOI,Overwatch,The My Hero Academia x Overwatch 2 Collaboration is now out - here’s a first look.,Pog,2024-10-18T04:04:51Z,1850156,97859,1209,YouTube
7Sk6japTBF4,Overwatch,Roadhog the Silver fisherman 💀 #overwatch2 #gaming #overwatchclips #overwatch #ow2,SUSwatch,2026-05-21T01:52:24Z,2383779,74597,899,YouTube
JF6tLqe_FSA,Overwatch,Venture | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2024-03-27T16:00:14Z,1266319,46056,7844,YouTube
Qv0IBIsDxZc,Overwatch,The MEKA Squad Pilots | Overwatch Lore #shorts  #overwatch2  #overwatch  #dva,roysama_gg,2023-02-19T16:00:24Z,1400519,87666,767,YouTube
N8Sgnn72e9Y,Overwatch,"Overwatch 2026 Spotlight | New Heroes, Cosmetics, Gameplay Updates, &amp; More",PlayOverwatch,2026-02-04T18:00:06Z,1235731,74319,9781,YouTube
5fbLCBTTbTw,Overwatch,TIERLIST des PERSOS les plus RACISTES d&#39;OVERWATCH,Peurle,2022-12-31T15:39:33Z,1242222,64256,798,YouTube
J36nAD1pj3Y,Overwatch,Genji&#39;s skill floor is astronomical now compared to...this | Overwatch 2,Flats Two,2023-10-18T04:36:25Z,1309903,68570,372,YouTube
99K4zM8z_SQ,Overwatch,Pay To Lose Nier: Automata 2B Skin Collaboration #Overwatch #gaming,SunflowerSprout,2026-03-11T02:42:20Z,1788798,50177,625,YouTube
1qEFKUqlSfQ,Overwatch,New Perks Bought Back Overwatch 1 #overwatch2,NoobHunter,2025-08-23T16:00:04Z,2009472,33108,599,YouTube
iXAI_yTVflA,Overwatch,Somehow Overwatch returned,zanny,2026-02-21T20:30:11Z,1061718,47877,1578,YouTube
_BDPjfR9SL0,Overwatch,I Spent a Week Playing Support to See if it&#39;s OP in Overwatch 2,kraandop,2024-09-21T17:07:35Z,1046976,23523,769,YouTube
lkTHRdZzl1o,Overwatch,Overwatch 2 Gameplay (No Commentary),Orbital Gameplay,2022-10-05T16:25:41Z,1043385,6025,244,YouTube
YHgcbhQ0x-c,Overwatch,O RETORNO DE NEXTAGE! - OVERWATCH COM OS AMIGOS,alanzoka,2026-02-11T15:00:00Z,1033959,57857,1154,YouTube
V0mg3HvsjEg,Overwatch,3 TIPS to Improve your Genji Gameplay! #Overwatch2,Fextralife,2023-01-13T14:00:18Z,1097382,67370,314,YouTube
VQ6Uv2o_d-8,Overwatch,Overwatch 2 x Cowboy Bebop | Gameplay Trailer,PlayOverwatch,2024-03-11T16:00:03Z,1011426,40302,3223,YouTube
lxz-055QD6Q,Overwatch,Summit Breach | Sierra Hero Trailer | Overwatch,PlayOverwatch,2026-04-08T16:00:06Z,926603,46017,3666,YouTube
sBtP5P5upXg,Overwatch,Every Genji Combo | Overwatch 2,Breezy,2024-03-29T19:00:28Z,1449964,36321,128,YouTube
HhgBXyII8Fw,Overwatch,I Spectated A Bronze Soldier Who Thought He Was In ELO HELL,Flats,2024-10-01T15:00:18Z,824643,19858,1262,YouTube
vGtwJJKVEz4,Overwatch,Overwatch Rank 1 Genji Shadder2k Showing His Gameplay Skills -POTG-,Overwatch Pro Players Reloaded,2020-11-29T22:04:02Z,785810,10141,225,YouTube
C6ZEN5MVJaU,Overwatch,Wuyang | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2025-08-13T16:00:06Z,773273,31041,3382,YouTube
l1lby4lXeLw,Overwatch,O jogador que mais jogou overwatch 2,Sev7n Games OFICIAL,2025-03-17T19:15:02Z,870271,105997,654,YouTube
-6_-VcHIPnQ,Overwatch,PRO Overwatch player Spectates Gamin4Hope,Apply,2025-06-13T21:00:01Z,744928,20263,2202,YouTube
KXx81Ob8h_s,Overwatch,DOMINA Has A RARE &#39;Hello&#39; VOICELINE In Overwatch #shorts #overwatch #overwatch2 #ow2 #ow,MixedFreight,2026-02-13T22:30:05Z,923998,60079,611,YouTube
uYr_VeNQBuo,Overwatch,1 Hr on Mercy vs. 1000 Hrs on Mercy 🔥,PlayOverwatch,2025-03-12T19:00:35Z,990425,44381,354,YouTube
9LgFFyqsaek,Overwatch,I Spent 30 DAYS Learning Doomfist To Prove He&#39;s The HARDEST Tank,yeatle,2025-09-30T18:07:34Z,697715,23451,615,YouTube
jAQ4bfmnxN8,Overwatch,Educational Unranked To GM On KIRIKO (80% Winrate Overwatch 2),Awkward,2022-11-26T20:20:39Z,688753,12019,709,YouTube
WZyKaAWTwXA,Overwatch,Console Overwatch Is The Funniest Thing To PC Players #overwatch2,NoobHunter,2025-07-13T13:30:33Z,1671346,33512,1032,YouTube
qp7APjr1Mic,Overwatch,Illari | New Hero Gameplay Trailer | Overwatch 2: Invasion,PlayOverwatch,2023-08-10T19:00:25Z,680251,23066,1961,YouTube
c3guhZL477Q,Overwatch,Vendetta | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2025-11-20T17:00:58Z,682899,32273,4710,YouTube
gojQHSdKxHI,Overwatch,Sierra | New Hero Gameplay Trailer | Overwatch,PlayOverwatch,2026-04-09T16:01:09Z,667870,28912,2826,YouTube
GM85xnXH6JQ,Overwatch,Freja | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2025-03-21T16:00:07Z,647002,21174,2125,YouTube
UO6gGCKJzjI,Overwatch,Season 2: Summit Official Trailer | Overwatch,PlayOverwatch,2026-04-13T17:00:43Z,645408,32447,2771,YouTube
E9tUpO0BTQY,Overwatch,Stadium Gameplay Trailer | Overwatch 2,PlayOverwatch,2025-04-14T16:00:06Z,617915,28748,2935,YouTube
ZP-Pay0xrmY,Overwatch,DOMINA Has A RARE &#39;Sorry&#39; VOICELINE In Overwatch #shorts #overwatch #overwatch2 #ow2 #ow,MixedFreight,2026-02-27T22:30:13Z,694268,42963,276,YouTube
q6f2Neu01NE,Overwatch,I Couldn&#39;t Stop Stream till I got Champion on Vendetta,kraandop,2026-02-01T18:20:32Z,561223,17309,399,YouTube
aKR-7k-AZQ4,Overwatch,Overwatch 2 x Street Fighter 6 | Gameplay Trailer,PlayOverwatch,2025-05-19T16:00:06Z,545138,22541,2419,YouTube
UP-Oe-XMahk,Overwatch,OVERWATCH.EXE,IcemanBry,2026-02-19T17:30:14Z,541131,28059,467,YouTube
